$formatNumber(1.3, ".%1‰", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "0E#", {"exponent-separator": "."})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(7, " E#,110", {"exponent-separator": "."})	" E007"
$formatNumber(99.5, "E###0", {"exponent-separator": "."})	"E100"
$formatNumber(1234.5678, "EE.#00", {"exponent-separator": "."})	"EE.1235"
$formatNumber(0.000012345, "‰‰0,", {"digit": "9"})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(1234.5678, "#0,‰‰E0")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "‰%1110$", {"digit": "9"})	ERR D3084 The sub-picture must not contain both a 'percent' and a 'per-mille' character
$formatNumber(1.3, "-0‰0 ")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "E.,., ", {"exponent-separator": "E"})	ERR D3087 The sub-picture must not contain a 'grouping-separator' character that appears adjacent to a 'decimal-separator' character
$formatNumber(7, "00", {"digit": "9"})	"07"
$formatNumber(99.5, "%#,90‰1", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "1##091,", {"exponent-separator": "."})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1.3, "E$ ")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "0$0")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "‰‰", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "e", {"digit": "9"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1234.5678, "#,E", {"exponent-separator": "E"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(99.5, "00e$%E‰", {"exponent-separator": "."})	ERR D3084 The sub-picture must not contain both a 'percent' and a 'per-mille' character
$formatNumber(1234.5678, "0 ‰E1-", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "0%1%e.", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "0$%1.", {"exponent-separator": "."})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1.3, "‰9090.", {"exponent-separator": "E"})	"‰1300"
$formatNumber(99.5, "e1")	"e100"
$formatNumber(1.3, "09", {"digit": "9"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(0.000012345, ".##0$$", {"exponent-separator": "."})	".0$$"
$formatNumber(7, "0 .0,0%", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "e%911", {"digit": "9"})	"e%123457"
$formatNumber(7, "0# 0#.0", {"exponent-separator": "."})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(0.000012345, "#0#‰‰#")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "9$,‰0#‰", {"exponent-separator": "E"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1234.5678, "‰##")	"‰1234568"
$formatNumber(1234.5678, "%1", {"exponent-separator": "E"})	"%123457"
$formatNumber(0.000012345, "9", {"exponent-separator": "."})	"0"
$formatNumber(99.5, "00$e,", {"digit": "9"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1234.5678, "##.9 0,", {"digit": "9"})	ERR D3091 The fractional part of the sub-picture must not contain an instance of the 'optional digit character' that is followed by a member of the 'decimal digit family'
$formatNumber(0.000012345, "0 ", {"exponent-separator": "E"})	"0 "
$formatNumber(1234.5678, "1$0‰", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "‰91e", {"exponent-separator": "E"})	"‰00e"
$formatNumber(7, "90-‰$", {"exponent-separator": "E"})	"7000-‰$"
$formatNumber(7, ",9,01")	",0,07"
$formatNumber(7, "11-1")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, ",e,100", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "109", {"exponent-separator": "."})	"1235"
$formatNumber(1.3, "01$", {"digit": "9"})	"01$"
$formatNumber(0.000012345, " E‰ $0‰")	ERR D3083 The sub-picture must not contain more than one instance of the 'per-mille' character
$formatNumber(99.5, "0‰$#")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1234.5678, "‰0", {"exponent-separator": "E"})	"‰1234568"
$formatNumber(99.5, "e9", {"digit": "9"})	"e100"
$formatNumber(99.5, ",0e9.", {"exponent-separator": "."})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(0.000012345, "-", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, ",", {"exponent-separator": "E"})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(99.5, "$", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "E0#,#", {"exponent-separator": "E"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(0.000012345, "%90#e", {"exponent-separator": "."})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(99.5, " #9#0")	" 100"
$formatNumber(1234.5678, "e$,", {"exponent-separator": "."})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(99.5, ",#,9")	"1,0,0"
$formatNumber(0.000012345, "0%.e")	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(7, "- 0‰9#")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1234.5678, "$.‰E", {"exponent-separator": "."})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1234.5678, " %-e0", {"exponent-separator": "."})	" %-e123457"
$formatNumber(0.000012345, "#0%,.0", {"digit": "9"})	ERR D3087 The sub-picture must not contain a 'grouping-separator' character that appears adjacent to a 'decimal-separator' character
$formatNumber(7, "‰000$1#", {"exponent-separator": "."})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1.3, "9", {"exponent-separator": "."})	"1"
$formatNumber(7, "9", {"exponent-separator": "."})	"7"
$formatNumber(1234.5678, "10 ")	"1235 "
$formatNumber(99.5, "000#--.")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1234.5678, "-$-,", {"exponent-separator": "E"})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(0.000012345, "0e#e#. ", {"digit": "9"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1234.5678, "$E", {"exponent-separator": "E"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1234.5678, "0,0‰##")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(0.000012345, "9E#E")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1234.5678, "‰", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "e$ e-e")	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(99.5, "E01%", {"digit": "9"})	"E9950%"
$formatNumber(7, ",0#000", {"exponent-separator": "."})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1234.5678, "0#0%%- ")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(99.5, ".$ E00", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, ".", {"digit": "9"})	ERR D3085 The mantissa part of a sub-picture must contain at least one character that is either an 'optional digit character' or a member of the 'decimal digit family'
$formatNumber(0.000012345, ",EE$9. ", {"exponent-separator": "E"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1234.5678, "0.0,‰#", {"digit": "9"})	"1234567.8,‰#"
$formatNumber(7, "‰")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "‰00E##%", {"digit": "9"})	ERR D3084 The sub-picture must not contain both a 'percent' and a 'per-mille' character
$formatNumber(1.3, "1")	"1"
$formatNumber(7, ".%%$E", {"exponent-separator": "."})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(7, ".#e$e0$")	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(7, "e#", {"digit": "9"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(99.5, ",E0e0")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "#0$E", {"digit": "9"})	"#7$E"
$formatNumber(7, "00010", {"exponent-separator": "."})	"00007"
$formatNumber(0.000012345, "-#,E", {"exponent-separator": "."})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(7, "0%1", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, ".-E ‰", {"exponent-separator": "E"})	ERR D3085 The mantissa part of a sub-picture must contain at least one character that is either an 'optional digit character' or a member of the 'decimal digit family'
$formatNumber(99.5, "-E#0e ", {"exponent-separator": "E"})	"-E100e "
$formatNumber(7, "0E1 9")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "$1", {"exponent-separator": "."})	"$7"
$formatNumber(7, "E0")	"E7"
$formatNumber(1234.5678, "000$-.")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "%00#", {"exponent-separator": "E"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1234.5678, "#e1", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "0#e##09", {"digit": "9"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(99.5, "‰ 0", {"exponent-separator": "E"})	"‰ 99500"
$formatNumber(7, "%.$,E1")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "#$9.9-", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, ",9‰", {"digit": "9"})	"1,3,0,0‰"
$formatNumber(99.5, "0$", {"exponent-separator": "."})	"100$"
$formatNumber(99.5, "%9,")	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(1234.5678, "# E90EE", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, ",10%", {"exponent-separator": "."})	"12,34,57%"
$formatNumber(1234.5678, "e## 9-0")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "1", {"digit": "9"})	"100"
$formatNumber(1234.5678, "#--.,0e", {"exponent-separator": "E"})	ERR D3087 The sub-picture must not contain a 'grouping-separator' character that appears adjacent to a 'decimal-separator' character
$formatNumber(7, ".$", {"digit": "9"})	ERR D3085 The mantissa part of a sub-picture must contain at least one character that is either an 'optional digit character' or a member of the 'decimal digit family'
$formatNumber(1.3, "-e", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, ".#$,%%‰", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "%90E01-")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "0099#", {"digit": "9"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(99.5, "00-%", {"exponent-separator": "."})	"9950-%"
$formatNumber(1234.5678, ".e,E")	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(0.000012345, "0..‰")	ERR D3081 The sub-picture must not contain more than one instance of the 'decimal-separator' character
$formatNumber(0.000012345, ",0%%0‰‰")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "#9.‰09")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, " #$")	" 0$"
$formatNumber(1234.5678, "0$", {"exponent-separator": "E"})	"1235$"
$formatNumber(1234.5678, ",#‰#0$0", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "00$00#0", {"exponent-separator": "E"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(7, "$9e")	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1.3, ".$", {"digit": "9"})	ERR D3085 The mantissa part of a sub-picture must contain at least one character that is either an 'optional digit character' or a member of the 'decimal digit family'
$formatNumber(0.000012345, "##0‰")	"0‰"
$formatNumber(99.5, "909", {"exponent-separator": "."})	"100"
$formatNumber(1.3, "0‰0-", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, " #0", {"exponent-separator": "E"})	" 7"
$formatNumber(7, "‰%0. .")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "..E$0E", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "11#.")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1234.5678, "‰#---", {"exponent-separator": "E"})	"‰1234568---"
$formatNumber(1234.5678, "9%0", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "%%e%", {"digit": "9"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(7, "e9,")	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(0.000012345, "$0#0e", {"exponent-separator": "."})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1.3, "90#,", {"digit": "9"})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(7, "##‰‰-%‰", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "0..‰")	ERR D3081 The sub-picture must not contain more than one instance of the 'decimal-separator' character
$formatNumber(1234.5678, "‰1E")	"‰1234568E"
$formatNumber(1234.5678, "%")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "-,", {"digit": "9"})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(0.000012345, "$# #%E#")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, " e-‰1‰.")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "10,0 91", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "%#.9#", {"exponent-separator": "E"})	"%.0"
$formatNumber(1234.5678, "1.$ .1-", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "#%-%,$", {"digit": "9"})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(7, "‰1", {"exponent-separator": "."})	"‰7000"
$formatNumber(1.3, "00")	"01"
$formatNumber(99.5, "##9-9$", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "#.‰0", {"exponent-separator": "."})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(7, "‰,E#‰", {"digit": "9"})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(1234.5678, ",E,00#1", {"exponent-separator": "E"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(99.5, "-%‰1E#", {"exponent-separator": "."})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1234.5678, "0E9#")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(0.000012345, "E1,e‰$#", {"digit": "9"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1234.5678, "%.E9 #", {"exponent-separator": "E"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(7, "e#99", {"digit": "9"})	"e#07"
$formatNumber(7, " .% .#0", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "#%0", {"digit": "9"})	"#%123457"
$formatNumber(0.000012345, "$‰1E")	"$‰0E"
$formatNumber(99.5, "#.")	"100"
$formatNumber(7, "..90", {"digit": "9"})	ERR D3091 The fractional part of the sub-picture must not contain an instance of the 'optional digit character' that is followed by a member of the 'decimal digit family'
$formatNumber(1234.5678, "#$$", {"exponent-separator": "E"})	"1235$$"
$formatNumber(1.3, "1", {"digit": "9"})	"1"
$formatNumber(1.3, "1$E-9")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "-090", {"exponent-separator": "."})	"-000"
$formatNumber(0.000012345, "‰01 %1")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "0%#")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1234.5678, " e0 e#")	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(99.5, "0%1#1,", {"exponent-separator": "."})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1234.5678, "1", {"digit": "9"})	"1235"
$formatNumber(99.5, "0-", {"digit": "9"})	"100-"
$formatNumber(1.3, "0 109")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "9-9e0")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "9$", {"digit": "9"})	"1$"
$formatNumber(0.000012345, "#00#$90", {"digit": "9"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1.3, "0#", {"exponent-separator": "E"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(7, "#0 10", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "#0.09", {"exponent-separator": "."})	"1.00"
$formatNumber(1234.5678, "9E", {"exponent-separator": "."})	"1235E"
$formatNumber(0.000012345, "9-10909", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "..")	ERR D3085 The mantissa part of a sub-picture must contain at least one character that is either an 'optional digit character' or a member of the 'decimal digit family'
$formatNumber(1234.5678, "0e#..#", {"digit": "9"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(7, "%,0-$‰0", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "‰", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "$0##e0", {"exponent-separator": "."})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1.3, " 00-$")	" 01-$"
$formatNumber(7, "-$.0", {"exponent-separator": "E"})	"-$7.0"
$formatNumber(1234.5678, "#‰$", {"exponent-separator": "."})	"1234568‰$"
$formatNumber(1234.5678, "10", {"exponent-separator": "."})	"1235"
$formatNumber(1234.5678, "‰$")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "# 9%#")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, ".")	ERR D3085 The mantissa part of a sub-picture must contain at least one character that is either an 'optional digit character' or a member of the 'decimal digit family'
$formatNumber(1234.5678, "00,901", {"exponent-separator": "E"})	"01,235"
$formatNumber(1234.5678, "$#E", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "%#9e1", {"digit": "9"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1.3, "09-  #", {"digit": "9"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1234.5678, "E,0,$ 9", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "E1E1E")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "0-$%0‰9")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "#$ 0%", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "#.0,0-", {"exponent-separator": "E"})	"99.5,0-"
$formatNumber(7, "E00$%E.", {"exponent-separator": "."})	"E700$%E."
$formatNumber(0.000012345, "09. ", {"digit": "9"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1234.5678, "9-‰0", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "1‰0%", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "##$0", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "E#0", {"exponent-separator": "E"})	"E7"
$formatNumber(1.3, "‰0", {"digit": "9"})	"‰1300"
$formatNumber(1.3, "#.900", {"exponent-separator": "."})	"0.1.001"
$formatNumber(7, "0‰.‰-.", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "90#")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1.3, "10##00", {"exponent-separator": "E"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(7, "#E.")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, ".e00e#9")	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(0.000012345, ".##$", {"exponent-separator": "E"})	".0$"
$formatNumber(0.000012345, ".- 0#E‰", {"exponent-separator": "E"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(0.000012345, "‰‰,#1", {"exponent-separator": "E"})	ERR D3083 The sub-picture must not contain more than one instance of the 'per-mille' character
$formatNumber(1234.5678, " 9-,,", {"exponent-separator": "E"})	ERR D3089 The sub-picture must not contain two adjacent instances of the 'grouping-separator' character
$formatNumber(1234.5678, "#1#,%-9", {"digit": "9"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1.3, "‰#-010$", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "#$E E.", {"digit": "9"})	ERR D3085 The mantissa part of a sub-picture must contain at least one character that is either an 'optional digit character' or a member of the 'decimal digit family'
$formatNumber(1.3, "##0% #0", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, " ", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "E19‰$", {"exponent-separator": "."})	"E00‰$"
$formatNumber(0.000012345, ".‰$", {"exponent-separator": "E"})	ERR D3085 The mantissa part of a sub-picture must contain at least one character that is either an 'optional digit character' or a member of the 'decimal digit family'
$formatNumber(0.000012345, "‰.", {"exponent-separator": "."})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1.3, "#E1 1,", {"exponent-separator": "E"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(7, "#e", {"digit": "9"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(7, ".#", {"exponent-separator": "."})	".7"
